site,treatment,rep.num,time.rep,method,class,order,family,genus,species,morph,life.stage,count,date.deploy,date.recover,voucher.num,notes,group
TT ,control,4,2,pitfall,acari,oribatida,,,,1,adult,102,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,control,4,2,pitfall,acari,oribatida,,,,2,adult,4,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,control,4,2,pitfall,acari,astigmata,acaridae,,,1,adult,242,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,combo,5,2,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,combo,5,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,combo,5,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,5,5.25.2023,6.1.2023,,,Formicidae
TT ,combo,5,2,pitfall,acari,mesostigmata,,,,2,adult,12,5.25.2023,6.1.2023,,,Predatory Mites
TT ,combo,5,2,pitfall,collembola,symphypleona,,,,3,adult,13,5.25.2023,6.1.2023,,,Collembola
TT ,combo,5,2,pitfall,collembola,poduromorpha,,,,4,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,combo,5,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.25.2023,6.1.2023,,,Elateridae
TT ,combo,5,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.25.2023,6.1.2023,,,Staphylinidae
TT ,combo,5,2,pitfall,acari,mesostigmata,,,,3,adult,3,5.25.2023,6.1.2023,,,Predatory Mites
TT ,combo,5,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,5,adult,4,5.25.2023,6.1.2023,,,Collembola
TT ,combo,5,2,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.25.2023,6.1.2023,,,Diplopoda
TT ,combo,5,2,pitfall,insecta,coleoptera,carabidae,,,6,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,combo,5,2,pitfall,acari,oribatida,,,,1,adult,111,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,combo,5,2,pitfall,acari,oribatida,,,,2,adult,8,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,combo,5,2,pitfall,acari,astigmata,acaridae,,,1,adult,344,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,control,5,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,6,5.25.2023,6.1.2023,,,Carabidae
TT ,control,5,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,9,5.25.2023,6.1.2023,,,Formicidae
TT ,control,5,2,pitfall,arachnida,araneae,,,,1,adult,4,5.25.2023,6.1.2023,,,Araneae
TT ,control,5,2,pitfall,acari,mesostigmata,,,,2,adult,8,5.25.2023,6.1.2023,,,Predatory Mites
TT ,control,5,2,pitfall,collembola,symphypleona,,,,3,adult,32,5.25.2023,6.1.2023,,,Collembola
TT ,control,5,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,5,5.25.2023,6.1.2023,,,Collembola
TT ,control,5,2,pitfall,collembola,symphypleona,,,,2,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,control,5,2,pitfall,collembola,poduromorpha,,,,4,adult,4,5.25.2023,6.1.2023,,,Collembola
TT ,control,5,2,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.25.2023,6.1.2023,,,Diplopoda
TT ,control,5,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,6,5.25.2023,6.1.2023,,,Elateridae
TT ,control,5,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,5,adult,2,5.25.2023,6.1.2023,,,Collembola
TT ,control,5,2,pitfall,arachnida,araneae,,,,1,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,control,5,2,pitfall,collembola,symphypleona,,,,2,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,control,5,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,3,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,control,5,2,pitfall,acari,mesostigmata,,,,3,adult,3,5.25.2023,6.1.2023,,,Predatory Mites
TT ,control,5,2,pitfall,arachnida,araneae,,,,5,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,control,5,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,5.25.2023,6.1.2023,,,Staphylinidae
TT ,control,5,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,1,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,control,5,2,pitfall,acari,oribatida,,,,1,adult,89,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,control,5,2,pitfall,acari,oribatida,,,,2,adult,137,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,control,5,2,pitfall,acari,astigmata,acaridae,,,1,adult,789,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,combo,4,2,pitfall,arachnida,araneae,myrmarachne,,,6,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,combo,4,2,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.25.2023,6.1.2023,,,Diplopoda
TT ,combo,4,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,5,5.25.2023,6.1.2023,,,Formicidae
TT ,combo,4,2,pitfall,acari,mesostigmata,,,,2,adult,10,5.25.2023,6.1.2023,,,Predatory Mites
TT ,combo,4,2,pitfall,collembola,symphypleona,,,,3,adult,13,5.25.2023,6.1.2023,,,Collembola
TT ,combo,4,2,pitfall,arachnida,araneae,,,,1,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,combo,4,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,4,5.25.2023,6.1.2023,,,Collembola
TT ,combo,4,2,pitfall,arachnida,araneae,,,,2,adult,2,5.25.2023,6.1.2023,,,Araneae
TT ,combo,4,2,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,combo,4,2,pitfall,insecta,coleoptera,carabidae,,,3,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,combo,4,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,combo,4,2,pitfall,acari,mesostigmata,,,,3,adult,2,5.25.2023,6.1.2023,,,Predatory Mites
TT ,combo,4,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,2,5.25.2023,6.1.2023,,,Elateridae
TT ,combo,4,2,pitfall,acari,oribatida,,,,1,adult,82,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,combo,4,2,pitfall,acari,oribatida,,,,2,adult,68,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,combo,4,2,pitfall,acari,astigmata,acaridae,,,1,adult,640,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,combo,4,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,1,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,combo,4,2,pitfall,insecta,coleoptera,carabidae,colliuris,pennsylvanica,9,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,control,3,2,pitfall,diplopoda,spirobolida,,,,1,adult,2,5.25.2023,6.1.2023,,,Diplopoda
TT ,control,3,2,pitfall,insecta,coleoptera,carabidae,,,1,adult,4,5.25.2023,6.1.2023,,,Carabidae
TT ,control,3,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,10,5.25.2023,6.1.2023,,,Formicidae
TT ,control,3,2,pitfall,acari,mesostigmata,,,,2,adult,27,5.25.2023,6.1.2023,,,Predatory Mites
TT ,control,3,2,pitfall,collembola,symphypleona,,,,3,adult,12,5.25.2023,6.1.2023,,,Collembola
TT ,control,3,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,3,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,control,3,2,pitfall,insecta,coleoptera,carabidae,,,5,larvae,7,5.25.2023,6.1.2023,,,Predatory Larvae
TT ,control,3,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,5,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,control,3,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,4,5.25.2023,6.1.2023,,,Staphylinidae
TT ,control,3,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,control,3,2,pitfall,insecta,coleoptera,carabidae,,,2,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,control,3,2,pitfall,arachnida,araneae,,,,2,adult,2,5.25.2023,6.1.2023,,,Araneae
TT ,control,3,2,pitfall,collembola,symphypleona,,,,2,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,control,3,2,pitfall,collembola,poduromorpha,,,,4,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,control,3,2,pitfall,acari,oribatida,,,,1,adult,767,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,control,3,2,pitfall,acari,oribatida,,,,2,adult,15,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,control,3,2,pitfall,acari,astigmata,acaridae,,,1,adult,1,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,bif,2,2,pitfall,insecta,coleoptera,carabidae,,,1,adult,4,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,2,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,4,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,2,2,pitfall,insecta,coleoptera,carabidae,,,5,larvae,1,5.25.2023,6.1.2023,,,Predatory Larvae
TT ,bif,2,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,4,5.25.2023,6.1.2023,,,Collembola
TT ,bif,2,2,pitfall,collembola,symphypleona,,,,3,adult,10,5.25.2023,6.1.2023,,,Collembola
TT ,bif,2,2,pitfall,arachnida,araneae,,,,1,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,bif,2,2,pitfall,acari,mesostigmata,,,,2,adult,9,5.25.2023,6.1.2023,,,Predatory Mites
TT ,bif,2,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,7,5.25.2023,6.1.2023,,,Formicidae
TT ,bif,2,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,5,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,bif,2,2,pitfall,collembola,symphypleona,,,,2,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,bif,2,2,pitfall,insecta,coleoptera,staphylinidae,,,4,adult,2,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,2,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,2,2,pitfall,insecta,coleoptera,staphylinidae,,,4,adult,1,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,2,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,2,5.25.2023,6.1.2023,,,Elateridae
TT ,bif,2,2,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,2,2,pitfall,insecta,coleoptera,carabidae,,,5,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,2,2,pitfall,acari,oribatida,,,,1,adult,650,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,bif,2,2,pitfall,acari,oribatida,,,,2,adult,29,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,bif,1,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,8,5.25.2023,6.1.2023,,,Elateridae
TT ,bif,1,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,5,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,1,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.25.2023,6.1.2023,,,Formicidae
TT ,bif,1,2,pitfall,insecta,coleoptera,carabidae,,,2,adult,4,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,1,2,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.25.2023,6.1.2023,,,Diplopoda
TT ,bif,1,2,pitfall,acari,mesostigmata,,,,2,adult,21,5.25.2023,6.1.2023,,,Predatory Mites
TT ,bif,1,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,4,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,bif,1,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,4,5.25.2023,6.1.2023,,,Collembola
TT ,bif,1,2,pitfall,arachnida,araneae,,,,3,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,bif,1,2,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,1,2,pitfall,acari,mesostigmata,,,,3,adult,1,5.25.2023,6.1.2023,,,Predatory Mites
TT ,bif,1,2,pitfall,collembola,symphypleona,,,,3,adult,6,5.25.2023,6.1.2023,,,Collembola
TT ,bif,1,2,pitfall,insecta,coleoptera,staphylinidae,,,2,larvae,1,5.25.2023,6.1.2023,,,Predatory Larvae
TT ,bif,1,2,pitfall,insecta,coleoptera,staphylinidae,,,2,adult,1,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,1,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,1,2,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,1,2,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,1,2,pitfall,acari,oribatida,,,,1,adult,152,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,bif,1,2,pitfall,acari,oribatida,,,,2,adult,17,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,bif,1,2,pitfall,acari,astigmata,acaridae,,,1,adult,1,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,ace,1,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,4,5.25.2023,6.1.2023,,,Carabidae
TT ,ace,1,2,pitfall,insecta,coleoptera,carabidae,,,5,larvae,1,5.25.2023,6.1.2023,,,Predatory Larvae
TT ,ace,1,2,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,ace,1,2,pitfall,collembola,symphypleona,,,,3,adult,7,5.25.2023,6.1.2023,,,Collembola
TT ,ace,1,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,1,5.25.2023,6.1.2023,,,Formicidae
TT ,ace,1,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,2,5.25.2023,6.1.2023,,,Staphylinidae
TT ,ace,1,2,pitfall,arachnida,araneae,,,,2,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,ace,1,2,pitfall,acari,mesostigmata,,,,2,adult,5,5.25.2023,6.1.2023,,,Predatory Mites
TT ,ace,1,2,pitfall,collembola,symphypleona,,,,2,adult,7,5.25.2023,6.1.2023,,,Collembola
TT ,ace,1,2,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.25.2023,6.1.2023,,,Diplopoda
TT ,ace,1,2,pitfall,acari,mesostigmata,,,,3,adult,2,5.25.2023,6.1.2023,,,Predatory Mites
TT ,ace,1,2,pitfall,insecta,coleoptera,elateridae,aeolus,scutellatus,2,adult,1,5.25.2023,6.1.2023,,,Elateridae
TT ,ace,1,2,pitfall,insecta,coleoptera,carabidae,,,3,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,ace,1,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,3,5.25.2023,6.1.2023,,,Formicidae
TT ,ace,1,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,ace,1,2,pitfall,insecta,coleoptera,staphylinidae,,,4,adult,1,5.25.2023,6.1.2023,,,Staphylinidae
TT ,ace,1,2,pitfall,insecta,coleoptera,carabidae,,,2,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,ace,1,2,pitfall,insecta,hymenoptera,formicidae,,,2,adult,1,5.25.2023,6.1.2023,,,Formicidae
TT ,ace,1,2,pitfall,acari,oribatida,,,,1,adult,675,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,ace,1,2,pitfall,acari,oribatida,,,,2,adult,8,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,ace,1,2,pitfall,acari,astigmata,acaridae,,,1,adult,113,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,2,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,6,5.25.2023,6.1.2023,,,Formicidae
TT ,cloth,2,2,pitfall,acari,mesostigmata,,,,2,adult,18,5.25.2023,6.1.2023,,,Predatory Mites
TT ,cloth,2,2,pitfall,arachnida,araneae,,,,1,adult,2,5.25.2023,6.1.2023,,,Araneae
TT ,cloth,2,2,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.25.2023,6.1.2023,,,Diplopoda
TT ,cloth,2,2,pitfall,collembola,symphypleona,,,,3,adult,6,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,2,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,1,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,2,2,pitfall,acari,mesostigmata,,,,3,adult,3,5.25.2023,6.1.2023,,,Predatory Mites
TT ,cloth,2,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,1,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,2,2,pitfall,acari,oribatida,,,,1,adult,314,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,cloth,2,2,pitfall,acari,oribatida,,,,2,adult,13,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,cloth,3,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,5,5.25.2023,6.1.2023,,,Formicidae
TT ,cloth,3,2,pitfall,insecta,coleoptera,carabidae,,,3,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,cloth,3,2,pitfall,acari,mesostigmata,,,,2,adult,27,5.25.2023,6.1.2023,,,Predatory Mites
TT ,cloth,3,2,pitfall,arachnida,araneae,,,,1,adult,3,5.25.2023,6.1.2023,,,Araneae
TT ,cloth,3,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,7,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,3,2,pitfall,arachnida,araneae,,,,4,adult,2,5.25.2023,6.1.2023,,,Araneae
TT ,cloth,3,2,pitfall,arachnida,araneae,,,,2,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,cloth,3,2,pitfall,collembola,symphypleona,,,,3,adult,8,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,3,2,pitfall,collembola,poduromorpha,,,,4,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,3,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,cloth,3,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,1,5.25.2023,6.1.2023,,,Elateridae
TT ,cloth,3,2,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,cloth,3,2,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.25.2023,6.1.2023,,,Diplopoda
TT ,cloth,3,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,5,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,3,2,pitfall,acari,oribatida,,,,1,adult,268,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,cloth,3,2,pitfall,acari,oribatida,,,,2,adult,41,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,cloth,3,2,pitfall,acari,astigmata,acaridae,,,1,adult,41,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,bif,4,2,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,4,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,4,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,5,adult,2,5.25.2023,6.1.2023,,,Collembola
TT ,bif,4,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,9,5.25.2023,6.1.2023,,,Formicidae
TT ,bif,4,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,3,5.25.2023,6.1.2023,,,Elateridae
TT ,bif,4,2,pitfall,acari,mesostigmata,,,,2,adult,15,5.25.2023,6.1.2023,,,Predatory Mites
TT ,bif,4,2,pitfall,collembola,symphypleona,,,,2,adult,2,5.25.2023,6.1.2023,,,Collembola
TT ,bif,4,2,pitfall,collembola,symphypleona,,,,3,adult,15,5.25.2023,6.1.2023,,,Collembola
TT ,bif,4,2,pitfall,insecta,coleoptera,carabidae,,,3,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,4,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,4,5.25.2023,6.1.2023,,,Staphylinidae
TT ,bif,4,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,3,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,bif,4,2,pitfall,collembola,poduromorpha,,,,4,adult,2,5.25.2023,6.1.2023,,,Collembola
TT ,bif,4,2,pitfall,acari,mesostigmata,,,,3,adult,2,5.25.2023,6.1.2023,,,Predatory Mites
TT ,bif,4,2,pitfall,insecta,coleoptera,carabidae,,,10,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,bif,4,2,pitfall,arachnida,araneae,,,,3,adult,2,5.25.2023,6.1.2023,,,Araneae
TT ,bif,4,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,bif,4,2,pitfall,acari,mesostigmata,,,,3,adult,1,5.25.2023,6.1.2023,,,Predatory Mites
TT ,bif,4,2,pitfall,diplopoda,spirobolida,,,,1,adult,3,5.25.2023,6.1.2023,,,Diplopoda
TT ,bif,4,2,pitfall,acari,oribatida,,,,1,adult,320,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,bif,4,2,pitfall,acari,oribatida,,,,2,adult,86,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,bif,4,2,pitfall,acari,astigmata,acaridae,,,1,adult,639,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,5,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,6,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,5,2,pitfall,collembola,symphypleona,,,,3,adult,12,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,5,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,7,5.25.2023,6.1.2023,,,Formicidae
TT ,cloth,5,2,pitfall,insecta,coleoptera,carabidae,,,1,adult,2,5.25.2023,6.1.2023,,,Carabidae
TT ,cloth,5,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,cloth,5,2,pitfall,diplopoda,spirobolida,,,,1,adult,2,5.25.2023,6.1.2023,,,Diplopoda
TT ,cloth,5,2,pitfall,insecta,coleoptera,staphylinidae,,,5,adult,2,5.25.2023,6.1.2023,,,Staphylinidae
TT ,cloth,5,2,pitfall,collembola,poduromorpha,,,,4,adult,2,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,5,2,pitfall,collembola,symphypleona,,,,2,adult,3,5.25.2023,6.1.2023,,,Collembola
TT ,cloth,5,2,pitfall,acari,mesostigmata,,,,2,adult,6,5.25.2023,6.1.2023,,,Predatory Mites
TT ,cloth,5,2,pitfall,insecta,coleoptera,carabidae,,,3,adult,3,5.25.2023,6.1.2023,,,Carabidae
TT ,cloth,5,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,1,5.25.2023,6.1.2023,,,Staphylinidae
TT ,cloth,5,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,12,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,5,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,2,5.25.2023,6.1.2023,,,Elateridae
TT ,cloth,5,2,pitfall,diplopoda,spirobolida,,,,2,adult,1,5.25.2023,6.1.2023,,,Diplopoda
TT ,cloth,5,2,pitfall,acari,oribatida,,,,1,adult,74,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,cloth,5,2,pitfall,acari,astigmata,acaridae,,,1,adult,1283,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,cloth,5,2,pitfall,acari,oribatida,,,,2,adult,84,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,nov,1,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,10,5.25.2023,6.1.2023,,,Formicidae
TT ,nov,1,2,pitfall,insecta,coleoptera,staphylinidae,,,4,adult,2,5.25.2023,6.1.2023,,,Staphylinidae
TT ,nov,1,2,pitfall,acari,mesostigmata,,,,2,adult,26,5.25.2023,6.1.2023,,,Predatory Mites
TT ,nov,1,2,pitfall,collembola,symphypleona,,,,2,adult,2,5.25.2023,6.1.2023,,,Collembola
TT ,nov,1,2,pitfall,insecta,coleoptera,carabidae,,,7,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,nov,1,2,pitfall,insecta,coleoptera,carabidae,,,8,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,nov,1,2,pitfall,insecta,coleoptera,staphylinidae,,,1,adult,3,5.25.2023,6.1.2023,,,Staphylinidae
TT ,nov,1,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,14,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,nov,1,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,1,adult,5,5.25.2023,6.1.2023,,,Collembola
TT ,nov,1,2,pitfall,insecta,coleoptera,elateridae,,,1,adult,3,5.25.2023,6.1.2023,,,Elateridae
TT ,nov,1,2,pitfall,arachnida,araneae,,,,1,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,nov,1,2,pitfall,acari,mesostigmata,,,,3,adult,3,5.25.2023,6.1.2023,,,Predatory Mites
TT ,nov,1,2,pitfall,collembola,symphypleona,,,,2,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,nov,1,2,pitfall,insecta,coleoptera,carabidae,,,6,larvae,1,5.25.2023,6.1.2023,,,Predatory Larvae
TT ,nov,1,2,pitfall,collembola,symphypleona,,,,3,adult,12,5.25.2023,6.1.2023,,,Collembola
TT ,nov,1,2,pitfall,collembola,entomobryromorpha,entomobryidae,,,5,adult,1,5.25.2023,6.1.2023,,,Collembola
TT ,nov,1,2,pitfall,acari,oribatida,,,,1,adult,372,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,nov,1,2,pitfall,acari,oribatida,,,,2,adult,8,5.25.2023,6.1.2023,,,Oribatid Mites
TT ,nov,1,2,pitfall,acari,astigmata,acaridae,,,1,adult,35,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,nov,2,2,pitfall,insecta,hymenoptera,formicidae,,,1,adult,5,5.25.2023,6.1.2023,,,Formicidae
TT ,nov,2,2,pitfall,arachnida,araneae,,,,1,adult,1,5.25.2023,6.1.2023,,,Araneae
TT ,nov,2,2,pitfall,collembola,symphypleona,,,,3,adult,6,5.25.2023,6.1.2023,,,Collembola
TT ,nov,2,2,pitfall,acari,mesostigmata,uropodidae,,,5,adult,3,5.25.2023,6.1.2023,,,Non-Oribatid Mites
TT ,nov,2,2,pitfall,insecta,coleoptera,carabidae,,,4,adult,1,5.25.2023,6.1.2023,,,Carabidae
TT ,nov,2,2,pitfall,diplopoda,spirobolida,,,,1,adult,1,5.25.2023,6.1.2023,,,Diplopoda
TT ,nov,2,2,pitfall,acari,mesostigmata,,,,2,adult,5,5.25.2023,6.1.2023,,,Predatory Mites
TT ,nov,2,2,pitfall,insecta,coleoptera,elateridae,,,2,adult,1,5.25.2023,6.1.2023,,,Elateridae
